LanguageCode	LanguageName	SpecificDialect	Phoneme	Allophones	Source	Trump	GlyphID	InventoryID	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
prk	PARAUK	NA	i̤ɛ̤	NA	upsid	TRUE	0069+0324+025B+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-	+	-	+,-	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	o	NA	upsid	TRUE	006F	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	o̞i	NA	upsid	TRUE	006F+031E+0069	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	-,+	-	-,+	+,-	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	o̤	NA	upsid	TRUE	006F+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	o̤i̤	NA	upsid	TRUE	006F+0324+0069+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	-,+	-	-,+	+,-	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	u	NA	upsid	TRUE	0075	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ua	NA	upsid	TRUE	0075+0061	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	+,-	-,+	-	+,-	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ui	NA	upsid	TRUE	0075+0069	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	+	-	-,+	+,-	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ṳ	NA	upsid	TRUE	0075+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ṳa̤	NA	upsid	TRUE	0075+0324+0061+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	+,-	-,+	-	+,-	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ṳi̤	NA	upsid	TRUE	0075+0324+0069+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	+	-	-,+	+,-	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɔ	NA	upsid	TRUE	0254	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɔi	NA	upsid	TRUE	0254+0069	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	-,+	-	-,+	+,-	-,+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɔ̤	NA	upsid	TRUE	0254+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɔ̤i̤	NA	upsid	TRUE	0254+0324+0069+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	-,+	-	-,+	+,-	-,+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɛ	NA	upsid	TRUE	025B	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɛ̤	NA	upsid	TRUE	025B+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɤ	NA	upsid	TRUE	0264	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɤi	NA	upsid	TRUE	0264+0069	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	-	-,+	+,-	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɤ̤	NA	upsid	TRUE	0264+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɤ̤i̤	NA	upsid	TRUE	0264+0324+0069+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	-	-,+	+,-	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɯ	NA	upsid	TRUE	026F	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɯi	NA	upsid	TRUE	026F+0069	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-,+	+,-	+	-	-	+	-	-	-	0	-	-	0
prk	PARAUK	NA	ɯ̤	NA	upsid	TRUE	026F+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	+	-	0	-	-	0
prk	PARAUK	NA	ɯ̤i̤	NA	upsid	TRUE	026F+0324+0069+0324	520	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-,+	+,-	+	-	-	+	-	+	-	0	-	-	0
pst	PASHTO	NA	a	NA	upsid	FALSE	0061	521	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	e̞ː	NA	upsid	FALSE	0065+031E+02D0	521	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	i	NA	upsid	FALSE	0069	521	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	o̞ː	NA	upsid	FALSE	006F+031E+02D0	521	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	u	NA	upsid	FALSE	0075	521	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	ɑː	NA	upsid	FALSE	0251+02D0	521	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
pst	PASHTO	NA	ə	NA	upsid	FALSE	0259	521	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
pwn	PAIWAN	NA	a	NA	upsid	FALSE	0061	522	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
pwn	PAIWAN	NA	i	NA	upsid	FALSE	0069	522	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pwn	PAIWAN	NA	u	NA	upsid	FALSE	0075	522	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pwn	PAIWAN	NA	ə	NA	upsid	FALSE	0259	522	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	a	NA	upsid	FALSE	0061	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	ai	NA	upsid	FALSE	0061+0069	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	+,-	-,+	-	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	au	NA	upsid	FALSE	0061+0075	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	-,+	+,-	-	-,+	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	aɨ	NA	upsid	FALSE	0061+0268	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	+,-	-	-	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	a̟	NA	upsid	FALSE	0061+031F	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	e	NA	upsid	FALSE	0065	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	i	NA	upsid	FALSE	0069	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	o	NA	upsid	FALSE	006F	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	u	NA	upsid	FALSE	0075	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	ɔ	NA	upsid	FALSE	0254	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	ɘ	NA	upsid	FALSE	0258	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
pww	PHLONG	NA	ɨ	NA	upsid	FALSE	0268	523	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
quh	QUECHUA	NA	a	NA	upsid	FALSE	0061	524	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
quh	QUECHUA	NA	ɔ	NA	upsid	FALSE	0254	524	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
quh	QUECHUA	NA	ɛ	NA	upsid	FALSE	025B	524	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
quh	QUECHUA	NA	ɪ	NA	upsid	FALSE	026A	524	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
quh	QUECHUA	NA	ʊ	NA	upsid	FALSE	028A	524	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
qui	QUILEUTE	NA	a	NA	upsid	TRUE	0061	525	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
qui	QUILEUTE	NA	i	NA	upsid	TRUE	0069	525	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
qui	QUILEUTE	NA	u	NA	upsid	TRUE	0075	525	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
qui	QUILEUTE	NA	æ	NA	upsid	TRUE	00E6	525	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
rgr	RESIGARO	NA	a	NA	upsid	FALSE	0061	526	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
rgr	RESIGARO	NA	i	NA	upsid	FALSE	0069	526	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rgr	RESIGARO	NA	ɔ	NA	upsid	FALSE	0254	526	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
rgr	RESIGARO	NA	ɛ	NA	upsid	FALSE	025B	526	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
rgr	RESIGARO	NA	ɯ	NA	upsid	FALSE	026F	526	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	a	NA	upsid	FALSE	0061	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	e	NA	upsid	FALSE	0065	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	e̞a	NA	upsid	FALSE	0065+031E+0061	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-,+	+,-	-	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	e̞o̞	NA	upsid	FALSE	0065+031E+006F+031E	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	-	-	+,-	-,+	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	i	NA	upsid	FALSE	0069	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	o	NA	upsid	FALSE	006F	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	o̞a	NA	upsid	FALSE	006F+031E+0061	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	-	-,+	-	+,-	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	u	NA	upsid	FALSE	0075	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	ə	NA	upsid	FALSE	0259	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
ron	ROMANIAN	NA	ɨ	NA	upsid	FALSE	0268	527	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
roo	ROTOKAS	NA	a	NA	upsid	TRUE	0061	528	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
roo	ROTOKAS	NA	e̞	NA	upsid	TRUE	0065+031E	528	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
roo	ROTOKAS	NA	i	NA	upsid	TRUE	0069	528	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
roo	ROTOKAS	NA	o̞	NA	upsid	TRUE	006F+031E	528	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
roo	ROTOKAS	NA	u	NA	upsid	TRUE	0075	528	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
rro	RORO	NA	a	NA	upsid	TRUE	0061	529	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
rro	RORO	NA	e̞	NA	upsid	TRUE	0065+031E	529	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rro	RORO	NA	i	NA	upsid	TRUE	0069	529	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rro	RORO	NA	o̞	NA	upsid	TRUE	006F+031E	529	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
rro	RORO	NA	u	NA	upsid	TRUE	0075	529	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
rus	RUSSIAN	NA	a	NA	upsid	FALSE	0061	530	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
rus	RUSSIAN	NA	i	NA	upsid	FALSE	0069	530	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rus	RUSSIAN	NA	u	NA	upsid	FALSE	0075	530	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
rus	RUSSIAN	NA	ɔ	NA	upsid	FALSE	0254	530	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
rus	RUSSIAN	NA	ɛ	NA	upsid	FALSE	025B	530	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
rut	RUTUL	NA	a	NA	upsid	TRUE	0061	531	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
rut	RUTUL	NA	e̞	NA	upsid	TRUE	0065+031E	531	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rut	RUTUL	NA	i	NA	upsid	TRUE	0069	531	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
rut	RUTUL	NA	u	NA	upsid	TRUE	0075	531	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
rut	RUTUL	NA	ɨ	NA	upsid	TRUE	0268	531	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	a	NA	upsid	FALSE	0061	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	e̞	NA	upsid	FALSE	0065+031E	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	i	NA	upsid	FALSE	0069	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	i̥	NA	upsid	FALSE	0069+0325	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	-	-	+	-	0	-	-	0
sad	SANDAWE	NA	o̞	NA	upsid	FALSE	006F+031E	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	u	NA	upsid	FALSE	0075	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sad	SANDAWE	NA	u̥	NA	upsid	FALSE	0075+0325	532	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	-	-	+	-	0	-	-	0
sag	SANGO	NA	a	NA	upsid	FALSE	0061	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ã	NA	upsid	FALSE	0061+0303	533	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	e	NA	upsid	FALSE	0065	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	i	NA	upsid	FALSE	0069	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	o	NA	upsid	FALSE	006F	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	u	NA	upsid	FALSE	0075	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ũ	NA	upsid	FALSE	0075+0303	533	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ɔ	NA	upsid	FALSE	0254	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ɔ̃	NA	upsid	FALSE	0254+0303	533	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ɛ	NA	upsid	FALSE	025B	533	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sag	SANGO	NA	ɛ̃	NA	upsid	FALSE	025B+0303	533	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	a	NA	upsid	FALSE	0061	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	i	NA	upsid	FALSE	0069	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	ie̞	NA	upsid	FALSE	0069+0065+031E	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	u	NA	upsid	FALSE	0075	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	uo	NA	upsid	FALSE	0075+006F	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+,-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	y	NA	upsid	FALSE	0079	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	yø̞	NA	upsid	FALSE	0079+00F8+031E	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+,-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	œ	NA	upsid	FALSE	0153	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	ɔ	NA	upsid	FALSE	0254	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	ɛ	NA	upsid	FALSE	025B	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	ɯ	NA	upsid	FALSE	026F	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	YAKUT	NA	ɯa	NA	upsid	FALSE	026F+0061	534	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-,+	-	+,-	+	-	-	+	-	-	-	0	-	-	0
sed	SEDANG	NA	a	NA	upsid	FALSE	0061	535	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sed	SEDANG	NA	a̰	NA	upsid	FALSE	0061+0330	535	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	+	0	-	-	0
sed	SEDANG	NA	e	NA	upsid	FALSE	0065	535	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
